player_id,franchise_id,position_id,name,NFL_draft_year,NFL_draft_round,NFL_draft_rank,height_inches,weight_pounds,birthdate,forty_yd,three_cone,bench,broad_jump,combine_height,shuttle,vertical,combine_weight,season,week,has_missed_game_from_injury,fanduel_price,fanduel_points,proj_mean_fanduel_points,proj_downside_fanduel_points,proj_upside_fanduel_points,draftkings_price,draftkings_points,proj_mean_draftkings_points,proj_downside_draftkings_points,proj_upside_draftkings_points,vegas_line,beat_line,offensive_snapcount,offensive_snapcount_percentage,defensive_snapcount,defensive_snapcount_percentage,special_team_snapcount,special_team_snapcount_percentage,game_starter,game_location,playoffs,passing_int,passing_rating,passing_yds,passing_two_pt_md,passing_td,passing_att,passing_cmp,receiving_yds,receiving_td,receiving_rec,receiving_tar,rushing_att,rushing_td,rushing_yds,fumbles,fumbles_lost,fumbles_rec,fumbles_rec_yds
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,1,0,,0,0,0,0,,0,0,0,0,St. Louis Rams -4.5,win,,,,,,,0,home,0,,,,,,,,0,0,0,1,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,2,0,,0.8,0,0,0,,1.3,0,0,0,Philadelphia Eagles -11.5,lose,,,,,,,1,away,0,,,,,,,,3,0,1,1,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,3,0,,0,0,0,0,,0,0,0,0,Dallas Cowboys -6.5,win,,,,,,,0,home,0,,,,,,,,0,0,0,,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,4,0,,1.3,0,0,0,,1.8,0,0,0,Arizona Cardinals -3.0,lose,,,,,,,0,away,0,,,,,,,,8,0,1,1,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,5,0,,1.5,0,0,0,,2,0,0,0,Indianapolis Colts -14.0,lose,,,,,,,1,home,0,,,,,,,,10,0,1,1,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,7,0,,0,0,0,0,,0,0,0,0,Washington Redskins -11.5,lose,,,,,,,0,away,0,,,,,,,,0,0,0,,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,8,0,,0,0,0,0,,0,0,0,0,Tampa Bay Buccaneers -11.5,win,,,,,,,0,home,0,,,,,,,,0,0,0,0,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,9,0,,0,0,0,0,,0,0,0,0,New York Giants -9.5,lose,,,,,,,0,home,0,,,,,,,,0,0,0,0,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,10,0,,0,0,0,0,,0,0,0,0,Chicago Bears -12.0,win,,,,,,,0,away,0,,,,,,,,0,0,0,,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,11,0,,0,0,0,0,,0,0,0,0,Seattle Seahawks -12.0,win,,,,,,,0,home,0,,,,,,,,0,0,0,,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,13,0,,0,0,0,0,,0,0,0,0,Arizona Cardinals -3.0,lose,,,,,,,0,home,0,,,,,,,,0,0,0,,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,14,0,,0,0,0,0,,0,0,0,0,Seattle Seahawks -15.5,lose,,,,,,,0,away,0,,,,,,,,0,0,0,,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,15,0,,0,0,0,0,,0,0,0,0,Jacksonville Jaguars -14.5,win,,,,,,,0,away,0,,,,,,,,0,0,0,,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,16,0,,0,0,0,0,,0,0,0,0,St. Louis Rams -9.0,win,,,,,,,0,away,0,,,,,,,,0,0,0,,,,,,,,
14850,SFO,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2005,17,0,,0,0,0,0,,0,0,0,0,Houston Texans -1.0,win,,,,,,,0,home,0,,,,,,,,0,0,0,,,,,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2005,1,0,,5.7,0,0,0,,7.2,0,0,0,San Diego Chargers -5.0,win,,,,,,,1,away,0,0,,0,,0,0,0,42,0,3,5,0,0,0,,,,
