player_id,franchise_id,position_id,name,NFL_draft_year,NFL_draft_round,NFL_draft_rank,height_inches,weight_pounds,birthdate,forty_yd,three_cone,bench,broad_jump,combine_height,shuttle,vertical,combine_weight,season,week,has_missed_game_from_injury,fanduel_price,fanduel_points,proj_mean_fanduel_points,proj_downside_fanduel_points,proj_upside_fanduel_points,draftkings_price,draftkings_points,proj_mean_draftkings_points,proj_downside_draftkings_points,proj_upside_draftkings_points,vegas_line,beat_line,offensive_snapcount,offensive_snapcount_percentage,defensive_snapcount,defensive_snapcount_percentage,special_team_snapcount,special_team_snapcount_percentage,game_starter,game_location,playoffs,passing_int,passing_rating,passing_yds,passing_two_pt_md,passing_td,passing_att,passing_cmp,receiving_yds,receiving_td,receiving_rec,receiving_tar,rushing_att,rushing_td,rushing_yds,fumbles,fumbles_lost,fumbles_rec,fumbles_rec_yds
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,2,0,,0,0,0,0,,0,0,0,0,Cincinnati Bengals -6.0,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,3,0,,0,0,0,0,,0,0,0,0,Jacksonville Jaguars -13.0,push,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,4,0,,0,0,0,0,,0,0,0,0,Baltimore Ravens -11.5,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,5,0,,0,0,0,0,,0,0,0,0,Miami Dolphins -7.0,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,6,0,,0,0,0,0,,0,0,0,0,Tennessee Titans -10.0,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,7,0,,0,0,0,0,,0,0,0,0,Pittsburgh Steelers -8.5,lose,,,,,,,0,away,0,,,,,,,,0,0,0,1,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,8,0,,0,0,0,0,,0,0,0,0,Denver Broncos -10.0,win,,,,,,,0,home,0,,,,,,,,,,,0,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,9,0,,0,0,0,0,,0,0,0,0,Cincinnati Bengals -3.0,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,10,0,,0,0,0,0,,0,0,0,0,Baltimore Ravens -6.0,lose,,,,,,,0,home,0,,,,,,,,,,,0,,,,,,,
14850,CIN,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2000,11,0,,0,0,0,0,,0,0,0,0,Dallas Cowboys -8.5,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
