player_id,franchise_id,position_id,name,NFL_draft_year,NFL_draft_round,NFL_draft_rank,height_inches,weight_pounds,birthdate,forty_yd,three_cone,bench,broad_jump,combine_height,shuttle,vertical,combine_weight,season,week,has_missed_game_from_injury,fanduel_price,fanduel_points,proj_mean_fanduel_points,proj_downside_fanduel_points,proj_upside_fanduel_points,draftkings_price,draftkings_points,proj_mean_draftkings_points,proj_downside_draftkings_points,proj_upside_draftkings_points,vegas_line,beat_line,offensive_snapcount,offensive_snapcount_percentage,defensive_snapcount,defensive_snapcount_percentage,special_team_snapcount,special_team_snapcount_percentage,game_starter,game_location,playoffs,passing_int,passing_rating,passing_yds,passing_two_pt_md,passing_td,passing_att,passing_cmp,receiving_yds,receiving_td,receiving_rec,receiving_tar,rushing_att,rushing_td,rushing_yds,fumbles,fumbles_lost,fumbles_rec,fumbles_rec_yds
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,1,0,,0,0,0,0,,0,0,0,0,San Francisco 49ers -6.0,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,2,0,,0,0,0,0,,0,0,0,0,Pittsburgh Steelers -14.0,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,3,0,,0,0,0,0,,0,0,0,0,Arizona Cardinals -3.0,win,,,,,,,1,home,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,4,0,,0,0,0,0,,0,0,0,0,Atlanta Falcons -6.0,win,,,,,,,1,home,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,5,0,,0,0,0,0,,0,0,0,0,New York Giants -10.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,7,0,,0,0,0,0,,0,0,0,0,Cleveland Browns -3.0,push,,,,,,,1,away,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,8,0,,0,0,0,0,,0,0,0,0,Cincinnati Bengals -1.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,9,0,,0,0,0,0,,0,0,0,0,Dallas Cowboys -11.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,10,0,,0,0,0,0,,0,0,0,0,Baltimore Ravens -7.0,win,,,,,,,1,home,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,11,0,,0,0,0,0,,0,0,0,0,St. Louis Rams -3.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,12,0,,0,0,0,0,,0,0,0,0,Seattle Seahawks -3.0,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,13,0,,0,0,0,0,,0,0,0,0,Philadelphia Eagles -3.0,win,,,,,,,1,home,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,14,0,,0,0,0,0,,0,0,0,0,Seattle Seahawks -9.5,win,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,15,0,,0,0,0,0,,0,0,0,0,Chicago Bears -3.5,win,,,,,,,1,away,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,16,0,,0,0,0,0,,0,0,0,0,San Francisco 49ers -2.5,win,,,,,,,1,home,0,,,,,,,,,,,,,,,0,,0,0
1180,SEA,DEF,Red Bryant,2008,4,121,77,326,1984-04-18,5,7.75,20,111,76,4.64,28,318,2011,17,0,,0,0,0,0,,0,0,0,0,Arizona Cardinals -2.5,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,0,,0,0
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,1,0,,0.2,0,0,0,,0.2,0,0,0,Tampa Bay Buccaneers -1.5,lose,,,,,,,1,home,0,,,,,,,,2,0,0,1,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,2,0,,0,0,0,0,,0,0,0,0,Minnesota Vikings -1.0,win,,,,,,,1,away,0,,,,,,,,,,,0,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,3,0,,0,0,0,0,,0,0,0,0,Tampa Bay Buccaneers -1.0,win,,,,,,,1,home,0,,,,,,,,,,,0,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,4,0,,0,0,0,0,,0,0,0,0,Tampa Bay Buccaneers -10.0,lose,,,,,,,1,home,0,,,,,,,,,,,0,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,5,0,,0,0,0,0,,0,0,0,0,San Francisco 49ers -3.0,lose,,,,,,,1,away,0,,,,,,,,0,0,0,,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,6,0,,0,0,0,0,,0,0,0,0,New Orleans Saints -6.5,win,,,,,,,1,home,0,,,,,,,,,,,0,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,7,0,,0,0,0,0,,0,0,0,0,Chicago Bears -2.0,lose,,,,,,,1,home,0,,,,,,,,0,0,0,,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,9,0,,0,0,0,0,,0,0,0,0,New Orleans Saints -9.0,lose,,,,,,,1,away,0,,,,,,,,,,,0,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,10,0,,0,0,0,0,,0,0,0,0,Houston Texans -4.0,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,11,0,,0,0,0,0,,0,0,0,0,Green Bay Packers -13.5,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,12,0,,0,0,0,0,,0,0,0,0,Tennessee Titans -3.0,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
1178,TAM,OL,Donald Penn,,,,76,315,1983-04-27,5.05,,21,,76,,,317,2011,13,0,,0,0,0,0,,0,0,0,0,Carolina Panthers -2.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
