player_id,franchise_id,position_id,name,NFL_draft_year,NFL_draft_round,NFL_draft_rank,height_inches,weight_pounds,birthdate,forty_yd,three_cone,bench,broad_jump,combine_height,shuttle,vertical,combine_weight,season,week,has_missed_game_from_injury,fanduel_price,fanduel_points,proj_mean_fanduel_points,proj_downside_fanduel_points,proj_upside_fanduel_points,draftkings_price,draftkings_points,proj_mean_draftkings_points,proj_downside_draftkings_points,proj_upside_draftkings_points,vegas_line,beat_line,offensive_snapcount,offensive_snapcount_percentage,defensive_snapcount,defensive_snapcount_percentage,special_team_snapcount,special_team_snapcount_percentage,game_starter,game_location,playoffs,passing_int,passing_rating,passing_yds,passing_two_pt_md,passing_td,passing_att,passing_cmp,receiving_yds,receiving_td,receiving_rec,receiving_tar,rushing_att,rushing_td,rushing_yds,fumbles,fumbles_lost,fumbles_rec,fumbles_rec_yds
16627,WAS,DEF,John Eubanks,,,,70,173,1983-07-13,,,,,,,,,2006,17,0,,0,0,0,0,,0,0,0,0,New York Giants -2.0,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
15545,NOR,DEF,Josh Cooper,,,,76,255,1980-12-05,,,,,,,,,2006,13,0,,0,0,0,0,,0,0,0,0,New Orleans Saints -7.0,win,,,,,,,0,home,0,,,,,,,,,,,,,,,0,,0,0
15545,NOR,DEF,Josh Cooper,,,,76,255,1980-12-05,,,,,,,,,2006,14,0,,0,0,0,0,,0,0,0,0,Dallas Cowboys -6.5,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
15545,NOR,DEF,Josh Cooper,,,,76,255,1980-12-05,,,,,,,,,2006,15,0,,0,0,0,0,,0,0,0,0,New Orleans Saints -9.5,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
15545,NOR,DEF,Josh Cooper,,,,76,255,1980-12-05,,,,,,,,,2006,16,0,,0,0,0,0,,0,0,0,0,New York Giants -3.0,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
15545,NOR,DEF,Josh Cooper,,,,76,255,1980-12-05,,,,,,,,,2006,17,0,,0,0,0,0,,0,0,0,0,Carolina Panthers -2.0,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,0,
15545,NOR,DEF,Josh Cooper,,,,76,255,1980-12-05,,,,,,,,,2006,19,0,,0,0,0,0,,0,0,0,0,New Orleans Saints -4.5,lose,,,,,,,0,home,1,,,,,,,,,,,,,,,,,,
15545,NOR,DEF,Josh Cooper,,,,76,255,1980-12-05,,,,,,,,,2006,20,0,,0,0,0,0,,0,0,0,0,Chicago Bears -3.0,lose,,,,,,,0,away,1,,,,,,,,,,,,,,,,,,
5740,JAX,DEF,Brent Hawkins,2006,5,160,75,244,1983-09-01,,,,,,,,,2006,1,0,,0,0,0,0,,0,0,0,0,Dallas Cowboys -2.5,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
5740,JAX,DEF,Brent Hawkins,2006,5,160,75,244,1983-09-01,,,,,,,,,2006,3,0,,0,0,0,0,,0,0,0,0,Indianapolis Colts -6.5,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
5740,JAX,DEF,Brent Hawkins,2006,5,160,75,244,1983-09-01,,,,,,,,,2006,4,0,,0,0,0,0,,0,0,0,0,Jacksonville Jaguars -3.0,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
5740,JAX,DEF,Brent Hawkins,2006,5,160,75,244,1983-09-01,,,,,,,,,2006,5,0,,0,0,0,0,,0,0,0,0,Jacksonville Jaguars -7.0,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
5740,JAX,DEF,Brent Hawkins,2006,5,160,75,244,1983-09-01,,,,,,,,,2006,7,0,,0,0,0,0,,0,0,0,0,Jacksonville Jaguars -8.0,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,0,,0,0
5740,JAX,DEF,Brent Hawkins,2006,5,160,75,244,1983-09-01,,,,,,,,,2006,8,0,,0,0,0,0,,0,0,0,0,Philadelphia Eagles -8.0,win,,,,,,,0,away,0,,,,,,,,,,,,,,,0,,0,0
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,1,0,,10.1,0,0,0,,12.1,0,0,0,Dallas Cowboys -2.5,lose,,,,,,,1,away,0,0,,0,,0,0,0,81,0,4,7,0,0,0,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,2,0,,18.4,0,0,0,,21.4,0,0,0,Dallas Cowboys -7.0,win,,,,,,,1,home,0,0,,0,,0,0,0,94,1,6,6,0,0,0,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,4,0,,22.1,0,0,0,,24.6,0,0,0,Dallas Cowboys -9.5,win,,,,,,,1,away,0,0,,0,,0,0,0,54,2,5,6,1,0,22,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,5,0,,8.6,0,0,0,,11.1,0,0,0,Philadelphia Eagles -2.0,lose,,,,,,,1,away,0,0,,0,,0,0,0,61,0,5,7,0,0,0,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,6,0,,7.2,0,0,0,,9.7,0,0,0,Dallas Cowboys -13.0,win,,,,,,,1,home,0,0,,0,,0,0,0,47,0,5,10,0,0,0,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,7,0,,6.1,0,0,0,,8.1,0,0,0,Dallas Cowboys -3.0,lose,,,,,,,1,home,0,0,,0,,0,0,0,41,0,4,8,0,0,0,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,8,0,,6.9,0,0,0,,8.9,0,0,0,Carolina Panthers -5.5,win,,,,,,,1,away,0,0,,0,,0,0,0,52,0,4,6,1,0,-3,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,9,0,,9.3,0,0,0,,10.8,0,0,0,Dallas Cowboys -3.0,lose,,,,,,,1,away,0,0,,0,,0,0,0,26,1,3,6,1,0,-8,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,10,0,,0,0,0,0,,0,0,0,0,Dallas Cowboys -6.5,win,,,,,,,0,away,0,0,,0,,0,0,0,0,0,0,,0,0,0,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,11,0,,10.8,0,0,0,,13.8,0,0,0,Indianapolis Colts -1.0,win,,,,,,,1,home,0,0,,0,,0,0,0,78,0,6,7,0,0,0,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,12,0,,22.9,0,0,0,,24.9,0,0,0,Dallas Cowboys -11.0,win,,,,,,,1,home,0,0,,0,,0,0,0,89,2,4,6,0,0,0,,,,
7166,DAL,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2006,13,0,,7.2,0,0,0,,9.2,0,0,0,Dallas Cowboys -3.5,lose,,,,,,,0,away,0,0,,0,,0,0,0,52,0,4,8,0,0,0,,,,
